node_id,Airport ID,Name,City,Country,IATA/FAA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,alpha-2_x,alpha-3,name,alpha-2_y,country-code,iso_3166-2,region,sub-region,intermediate-region,region-code,sub-region-code,intermediate-region-code
2522,6312,Port Augusta Airport,Argyle,Australia,PUG,YPAG,-32.506944,137.716667,56,9.5,O,AU,AUS,Australia,AU,36.0,ISO 3166-2:AU,Oceania,Australia and New Zealand,,9.0,53.0,
2523,6315,Cocos Keeling Island Airport,,Cocos (Keeling) Islands,CCK,YPCC,-12.1883,96.8339,10,6.5,U,CC,CCK,Cocos (Keeling) Islands,CC,166.0,ISO 3166-2:CC,Oceania,Australia and New Zealand,,9.0,53.0,
2524,6316,Gove Airport,,Australia,GOV,YPGV,-12.2694,136.818,192,9.5,O,AU,AUS,Australia,AU,36.0,ISO 3166-2:AU,Oceania,Australia and New Zealand,,9.0,53.0,
2525,6317,Parkes Airport,,Australia,PKE,YPKS,-33.1314,148.239,1069,10.0,O,AU,AUS,Australia,AU,36.0,ISO 3166-2:AU,Oceania,Australia and New Zealand,,9.0,53.0,
2526,6318,Port Lincoln Airport,,Australia,PLO,YPLC,-34.6053,135.88,36,9.5,O,AU,AUS,Australia,AU,36.0,ISO 3166-2:AU,Oceania,Australia and New Zealand,,9.0,53.0,
2527,6319,Pormpuraaw Airport,,Australia,EDR,YPMP,-14.8967,141.609,10,10.0,O,AU,AUS,Australia,AU,36.0,ISO 3166-2:AU,Oceania,Australia and New Zealand,,9.0,53.0,
2528,6320,Port Macquarie Airport,,Australia,PQQ,YPMQ,-31.4358,152.863,12,10.0,O,AU,AUS,Australia,AU,36.0,ISO 3166-2:AU,Oceania,Australia and New Zealand,,9.0,53.0,
2529,6321,Portland Airport,,Australia,PTJ,YPOD,-38.3181,141.471,265,9.5,O,AU,AUS,Australia,AU,36.0,ISO 3166-2:AU,Oceania,Australia and New Zealand,,9.0,53.0,
2530,6322,Quilpie Airport,,Australia,ULP,YQLP,-26.6122,144.253,655,10.0,O,AU,AUS,Australia,AU,36.0,ISO 3166-2:AU,Oceania,Australia and New Zealand,,9.0,53.0,
2531,6325,St George Airport,,Australia,SGO,YSGE,-28.0497,148.595,656,10.0,O,AU,AUS,Australia,AU,36.0,ISO 3166-2:AU,Oceania,Australia and New Zealand,,9.0,53.0,
2532,6329,Thargomindah Airport,,Australia,XTG,YTGM,-27.9864,143.811,433,10.0,O,AU,AUS,Australia,AU,36.0,ISO 3166-2:AU,Oceania,Australia and New Zealand,,9.0,53.0,
2533,6333,Windorah Airport,,Australia,WNR,YWDH,-25.4131,142.667,452,10.0,O,AU,AUS,Australia,AU,36.0,ISO 3166-2:AU,Oceania,Australia and New Zealand,,9.0,53.0,
2534,6334,Whyalla Airport,Whyalla,Australia,WYA,YWHA,-33.0589,137.514,41,9.5,O,AU,AUS,Australia,AU,36.0,ISO 3166-2:AU,Oceania,Australia and New Zealand,,9.0,53.0,
2535,6338,Wynyard Airport,Burnie,Australia,BWT,YWYY,-40.9989,145.731,62,10.0,O,AU,AUS,Australia,AU,36.0,ISO 3166-2:AU,Oceania,Australia and New Zealand,,9.0,53.0,
2536,6341,Beijing Nanyuan Airport,Beijing,China,NAY,ZBBB,39.9608,116.257,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2537,6342,Chifeng Airport,Chifeng,China,CIF,ZBCF,42.235,118.908,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2538,6343,Changzhi Airport,Changzhi,China,CIH,ZBCZ,36.2475,113.126,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2539,6344,Datong Airport,Datong,China,DAT,ZBDT,40.0603,113.482,3442,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2540,6345,Baita Airport,Huhhot,China,HET,ZBHH,40.851422,111.824103,3556,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2541,6346,Baotou Airport,Baotou,China,BAV,ZBOW,40.56,109.997,3321,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2542,6347,Shijiazhuang Daguocun International Airport,Shijiazhuang,China,SJW,ZBSJ,38.280686,114.6973,233,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2543,6348,Tongliao Airport,Tongliao,China,TGO,ZBTL,43.5567,122.2,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2544,6349,Ulanhot Airport,Ulanhot,China,HLH,ZBUL,46.083,122.017,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2545,6350,Xilinhot Airport,Xilinhot,China,XIL,ZBXH,43.9156,115.964,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2546,6351,Beihai Airport,Beihai,China,BHY,ZGBH,21.5394,109.294,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2547,6352,Changde Airport,Changde,China,CGD,ZGCD,28.9189,111.64,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2548,6353,Dayong Airport,Dayong,China,DYG,ZGDY,29.1028,110.443,692,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2549,6354,Meixian Airport,Meixian,China,MXZ,ZGMX,24.35,116.133,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2550,6355,Zhuhai Airport,Zhuhai,China,ZUH,ZGSD,22.0064,113.376,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2551,6356,Bailian Airport,Liuzhou,China,LZH,ZGZH,24.2075,109.391,295,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2552,6357,Zhanjiang Airport,Zhanjiang,China,ZHA,ZGZJ,21.2144,110.358,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2553,6358,Enshi Airport,Enshi,China,ENH,ZHES,30.3203,109.485,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2554,6359,Nanyang Airport,Nanyang,China,NNY,ZHNY,32.9808,112.615,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2555,6360,Xiangfan Airport,Xiangfan,China,XFN,ZHXF,32.1506,112.291,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2556,6361,Yichang Airport,Yichang,China,YIH,ZHYC,30.671,111.441,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2557,6363,Golmud Airport,Golmud,China,GOQ,ZLGM,34.633,98.867,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2558,6366,Xining Caojiabu Airport,Xining,China,XNN,ZLXN,36.5275,102.043,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2559,6367,Yan'an Airport,Yan'an,China,ENY,ZLYA,36.6369,109.554,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2560,6368,Yulin Airport,Yulin,China,UYN,ZLYL,38.2692,109.731,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2561,6375,Diqing Airport,Shangri-La,China,DIG,ZPDQ,27.7936,99.6772,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2562,6376,Mangshi Airport,Luxi,China,LUM,ZPLX,24.4011,98.5317,2890,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2563,6377,Simao Airport,Simao,China,SYM,ZPSM,22.7933,100.959,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2564,6378,Zhaotong Airport,Zhaotong,China,ZAT,ZPZT,27.3256,103.755,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2565,6379,Ganzhou Airport,Ganzhou,China,KOW,ZSGZ,25.8258,114.912,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2566,6380,Jingdezhen Airport,Jingdezhen,China,JDZ,ZSJD,29.3386,117.176,112,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2567,6381,Jiujiang Lushan Airport,Jiujiang,China,JIU,ZSJJ,29.733,115.983,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2568,6382,Quzhou Airport,Quzhou,China,JUZ,ZSJU,28.9658,118.899,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2569,6383,Lianyungang Airport,Lianyungang,China,LYG,ZSLG,34.55,119.25,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2570,6384,Huangyan Luqiao Airport,Huangyan,China,HYN,ZSLQ,28.5622,121.429,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2571,6385,Shubuling Airport,Linyi,China,LYI,ZSLY,35.0461,118.412,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2572,6386,Quanzhou Airport,Quanzhou,China,JJN,ZSQZ,24.7964,118.59,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2573,6387,Tunxi International Airport,Huangshan,China,TXN,ZSTX,29.7333,118.256,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2574,6388,Weifang Airport,Weifang,China,WEF,ZSWF,36.6467,119.119,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2575,6389,Weihai Airport,Weihai,China,WEH,ZSWH,37.1871,122.229,145,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2576,6390,Wuxi Airport,Wuxi,China,WUX,ZSWX,31.4944,120.429,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2577,6391,Nanping Wuyishan Airport Airport,Wuyishan,China,WUS,ZSWY,27.7019,118.001,614,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2578,6392,Wenzhou Yongqiang Airport,Wenzhou,China,WNZ,ZSWZ,27.9122,120.852,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2579,6393,Yancheng Airport,Yancheng,China,YNZ,ZSYN,33.3856,120.125,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2580,6394,Yiwu Airport,Yiwu,China,YIW,ZSYW,29.3447,120.032,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2581,6395,Zhoushan Airport,Zhoushan,China,HSN,ZSZS,29.9342,122.362,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2582,6396,Qamdo Bangda Airport,Bangda,China,BPX,ZUBD,30.5536,97.1083,14219,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2583,6397,Dachuan Airport,Dazhou,China,DAX,ZUDX,31.3,107.5,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2584,6398,Guangyuan Airport,Guangyuan,China,GYS,ZUGU,32.3911,105.702,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2585,6399,Luzhou Airport,Luzhou,China,LZO,ZULZ,28.8522,105.393,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2586,6400,Mianyang Airport,Mianyang,China,MIG,ZUMY,31.4281,104.741,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2587,6401,Nanchong Airport,Nanchong,China,NAO,ZUNC,30.754,106.062,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2588,6402,Nyingchi Airport,Nyingchi,China,LZY,ZUNZ,29.3033,94.3353,9675,5.5,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2589,6403,Wanxian Airport,Wanxian,China,WXN,ZUWX,30.8361,108.406,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2590,6404,Aksu Airport,Aksu,China,AKU,ZWAK,41.2625,80.2917,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2591,6405,Qiemo Airport,Qiemo,China,IQM,ZWCM,38.1494,85.5328,4108,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2592,6406,Kuqa Airport,Kuqa,China,KCA,ZWKC,41.7181,82.9869,3524,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2593,6407,Korla Airport,Korla,China,KRL,ZWKL,41.6978,86.1289,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2594,6408,Karamay Airport,Karamay,China,KRY,ZWKM,45.617,84.883,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2595,6409,Yining Airport,Yining,China,YIN,ZWYN,43.9558,81.3303,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2596,6410,Heihe Airport,Heihe,China,HEK,ZYHE,50.25,127.3,8530,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2597,6411,Jiamusi Airport,Jiamusi,China,JMU,ZYJM,46.843394,130.465389,262,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2598,6412,Jinzhou Airport,Jinzhou,China,JNZ,ZYJZ,41.1014,121.062,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2599,6413,Qiqihar Sanjiazi Airport,Qiqihar,China,NDG,ZYQQ,47.239628,123.918131,477,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2600,6414,Yanji Airport,Yanji,China,YNJ,ZYYJ,42.8828,129.451258,624,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2601,6427,Anqing Airport,Anqing,China,AQG,ZSAQ,30.5822,117.0502,0,8.0,N,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2602,6428,Jing Gang Shan Airport,Ji An,China,JGS,\N,26.8997,114.7375,0,8.0,N,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2603,6429,Shanhaiguan Airport,Qinhuangdao,China,SHP,ZBSH,39.9681,119.731,0,8.0,N,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2604,6430,Zhangxiao,Yuncheng,China,YCU,ZBYC,35.018,110.993,0,8.0,N,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2605,6431,Lanzhou Airport,Lanzhou,China,LHW,ZLAN,36.117,103.617,0,8.0,N,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2606,6432,Jiayuguan Airport,Jiayuguan,China,JGN,ZLJQ,39.8569,98.3414,0,8.0,N,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2607,6433,Dandong,Dandong,China,DDG,ZYDD,40.0255,124.2866,0,8.0,N,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2608,6434,Dongsheng,Dongsheng,China,DSN,ZBDS,39.85,110.033,0,8.0,N,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2609,6443,Dibrugarh Airport,Dibrugarh,India,DIB,\N,27.4839,95.0169,362,5.5,N,IN,IND,India,IN,356.0,ISO 3166-2:IN,Asia,Southern Asia,,142.0,34.0,
2610,6456,Provincetown Muni,Provincetown,United States,PVC,KPVC,42.071945,-70.22139,9,-5.0,A,US,USA,United States of America,US,840.0,ISO 3166-2:US,Americas,Northern America,,19.0,21.0,
2611,6460,Saint Barthelemy,Gustavia,France,SBH,TFFJ,17.9023,-62.8324,50,-4.0,E,FR,FRA,France,FR,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
2612,6463,Belize City Municipal Airport,Belize,Belize,TZA,\N,17.5344,-88.298,15,-6.0,N,BZ,BLZ,Belize,BZ,84.0,ISO 3166-2:BZ,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0
2613,6466,Tambow,Tambow,Russia,TBW,UUOT,52.81,41.48,126,3.0,U,RU,RUS,Russian Federation,RU,643.0,ISO 3166-2:RU,Europe,Eastern Europe,,150.0,151.0,
2614,6476,Mt. Fuji Shizuoka Airport,Shizuoka,Japan,FSZ,RJNS,34.796111,138.189444,433,9.0,N,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,
2615,6477,Erechim Airport,Erechim,Brazil,ERM,SSER,-27.6619,-52.2683,2498,-3.0,S,BR,BRA,Brazil,BR,76.0,ISO 3166-2:BR,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0
2616,6485,Navoi Airport,Navoi,Uzbekistan,NVI,UTSA,40.1172,65.1708,0,5.0,E,UZ,UZB,Uzbekistan,UZ,860.0,ISO 3166-2:UZ,Asia,Central Asia,,142.0,143.0,
2617,6490,Neryungri,Neryungri,Russia,NER,,56.9,124.8833,1000,10.0,E,RU,RUS,Russian Federation,RU,643.0,ISO 3166-2:RU,Europe,Eastern Europe,,150.0,151.0,
2618,6492,Ain Arnat Airport,Setif,Algeria,QSF,DAAS,36.1781,5.32449,3360,0.0,U,DZ,DZA,Algeria,DZ,12.0,ISO 3166-2:DZ,Africa,Northern Africa,,2.0,15.0,
2619,6493,La Rochelle-Ile de Re,La Rochelle,France,LRH,LFBH,46.1792,-1.19528,74,1.0,E,FR,FRA,France,FR,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
2620,6505,Phoenix-Mesa Gateway,Mesa,United States,AZA,KIWA,33.307833,-111.655,1382,-7.0,N,US,USA,United States of America,US,840.0,ISO 3166-2:US,Americas,Northern America,,19.0,21.0,
2621,6510,Zweibruecken,Zweibruecken,Germany,ZQW,\N,49.209445,7.401323,1132,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
2622,6712,Anaktuvuk Pass Airport,Anaktuvuk Pass,United States,AKP,PAKP,68.1336,-151.743,2103,-9.0,A,US,USA,United States of America,US,840.0,ISO 3166-2:US,Americas,Northern America,,19.0,21.0,
2623,6715,Gambell Airport,Gambell,United States,GAM,PAGM,63.7668,-171.733,27,-9.0,A,US,USA,United States of America,US,840.0,ISO 3166-2:US,Americas,Northern America,,19.0,21.0,
2624,6716,Hooper Bay Airport,Hooper Bay,United States,HPB,PAHP,61.5239,-166.147,7,-9.0,A,US,USA,United States of America,US,840.0,ISO 3166-2:US,Americas,Northern America,,19.0,21.0,
2625,6717,Kaltag Airport,Kaltag,United States,KAL,PAKV,64.3191,-158.741,187,-9.0,A,US,USA,United States of America,US,840.0,ISO 3166-2:US,Americas,Northern America,,19.0,21.0,
2626,6718,St Marys Airport,St Mary's,United States,KSM,PASM,62.0605,-163.302,311,-9.0,A,US,USA,United States of America,US,840.0,ISO 3166-2:US,Americas,Northern America,,19.0,21.0,
2627,6719,Kivalina Airport,Kivalina,United States,KVL,PAVL,67.7362,-164.563,13,-9.0,A,US,USA,United States of America,US,840.0,ISO 3166-2:US,Americas,Northern America,,19.0,21.0,
2628,6721,Point Hope Airport,Point Hope,United States,PHO,PPHO,68.3488,-166.799,12,-9.0,A,US,USA,United States of America,US,840.0,ISO 3166-2:US,Americas,Northern America,,19.0,21.0,
2629,6722,Ruby Airport,Ruby,United States,RBY,PARY,64.7272,-155.47,653,-9.0,A,US,USA,United States of America,US,840.0,ISO 3166-2:US,Americas,Northern America,,19.0,21.0,
2630,6723,Shishmaref Airport,Shishmaref,United States,SHH,PASH,66.2496,-166.089,12,-9.0,A,US,USA,United States of America,US,840.0,ISO 3166-2:US,Americas,Northern America,,19.0,21.0,
2631,6724,Savoonga Airport,Savoonga,United States,SVA,PASA,63.6864,-170.493,53,-9.0,A,US,USA,United States of America,US,840.0,ISO 3166-2:US,Americas,Northern America,,19.0,21.0,
2632,6725,Noatak Airport,Noatak,United States,WTK,PAWN,67.5661,-162.975,88,-9.0,A,US,USA,United States of America,US,840.0,ISO 3166-2:US,Americas,Northern America,,19.0,21.0,
2633,6727,Puvirnituq Airport,Puvirnituq,Canada,YPX,CYPX,60.0506,-77.2869,74,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,
2634,6728,Tasiujaq Airport,Tasiujaq,Canada,YTQ,CYTQ,58.6678,-69.9558,122,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,
2635,6729,Arctic Village Airport,Arctic Village,United States,ARC,PARC,68.1147,-145.579,2092,-9.0,A,US,USA,United States of America,US,840.0,ISO 3166-2:US,Americas,Northern America,,19.0,21.0,
2636,6730,Imo Airport,,Nigeria,QOW,DNIM,5.42706,7.20603,373,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
2637,6731,Arenal Airport,La Fortuna/San Carlos,Costa Rica,FON,MRAN,10.478,-84.6345,342,-6.0,U,CR,CRI,Costa Rica,CR,188.0,ISO 3166-2:CR,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0
2638,6732,Tambor Airport,Nicoya,Costa Rica,TMU,MRTR,9.73852,-85.0138,33,-6.0,U,CR,CRI,Costa Rica,CR,188.0,ISO 3166-2:CR,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0
2639,6733,Cauayan Airport,Cauayan,Philippines,CYZ,RPUY,16.929861,121.753036,200,8.0,U,PH,PHL,Philippines,PH,608.0,ISO 3166-2:PH,Asia,South-eastern Asia,,142.0,35.0,
2640,6734,Kirovsk-Apatity Airport,Apatity,Russia,KVK,ULMK,67.4633,33.5883,515,3.0,E,RU,RUS,Russian Federation,RU,643.0,ISO 3166-2:RU,Europe,Eastern Europe,,150.0,151.0,
2641,6735,Governador Valadares Airport,Governador Valadares,Brazil,GVR,SBGV,-18.8952,-41.9822,561,-3.0,U,BR,BRA,Brazil,BR,76.0,ISO 3166-2:BR,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0
2642,6737,Pajala Airport,,Sweden,PJA,ESUP,67.2456,23.0689,542,1.0,E,SE,SWE,Sweden,SE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
2643,6738,Bella Coola Airport,Bella Coola,Canada,QBC,CYBD,52.3875,-126.596,117,-8.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,
2644,6739,Hagerstown Regional Richard A Henson Field,Hagerstown,United States,HGR,KHGR,39.7079,-77.7295,704,-5.0,A,US,USA,United States of America,US,840.0,ISO 3166-2:US,Americas,Northern America,,19.0,21.0,
2645,6740,Araracuara Airport,Araracuara,Colombia,ACR,SKAC,-0.58,-72.41,1250,-5.0,U,CO,COL,Colombia,CO,170.0,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0
2646,6742,Sand Point Airport,Sand Point,United States,SDP,PASD,55.315,-160.523,21,-9.0,A,US,USA,United States of America,US,840.0,ISO 3166-2:US,Americas,Northern America,,19.0,21.0,
2647,6743,Hami Airport,Hami,China,HMI,ZWHM,42.8414,93.6692,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2648,6745,Romblon Airport,Romblon,Philippines,TBH,RPVU,12.311,122.085,10,8.0,U,PH,PHL,Philippines,PH,608.0,ISO 3166-2:PH,Asia,South-eastern Asia,,142.0,35.0,
2649,6746,Sahand Airport,Maragheh,Iran,ACP,OITM,37.348017,46.127903,4396,3.5,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
2650,6747,Gorgan Airport,Gorgan,Iran,GBT,OING,36.909381,54.401339,-24,3.5,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
2651,6748,Ilam Airport,Ilam,Iran,IIL,OICI,33.586606,46.404842,4404,3.5,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
2652,6749,Parsabade Moghan Airport,Parsabad,Iran,PFQ,OITP,39.603606,47.8815,251,3.5,E,IR,IRN,Iran (Islamic Republic of),IR,364.0,ISO 3166-2:IR,Asia,Southern Asia,,142.0,34.0,
2653,6750,Nueva Loja Airport,Lago Agrio,Ecuador,LGQ,SELA,0.093056,-76.8675,980,-5.0,U,EC,ECU,Ecuador,EC,218.0,ISO 3166-2:EC,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0
2654,6752,Tacheng Airport,Tacheng,China,TCG,ZWTC,46.6725,83.3408,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,
2655,6753,Mardin Airport,,Turkey,MQM,LTCR,37.2233,40.6317,1729,2.0,E,TR,TUR,Turkey,TR,792.0,ISO 3166-2:TR,Asia,Western Asia,,142.0,145.0,
